passID,aid,membershipNumber,tier,points
5069,19,841731,Gold,94528
4520,11,552481,Diamond,49317
662,19,288165,Silver,88992
5581,1,723568,Diamond,60934
4550,9,589860,Platinum,40530
946,16,760363,Platinum,71918
2841,20,605300,Silver,56909
9584,23,603795,Diamond,23093
3077,9,241108,Diamond,36467
126,4,530470,Platinum,64999
7642,11,752871,Platinum,85251
6993,25,473068,Platinum,83900
3018,23,564452,Platinum,35658
4528,24,203819,Diamond,60998
2194,25,297662,Gold,92979
3347,10,255083,Platinum,56452
9164,14,372539,Diamond,49309
5510,19,176166,Silver,32088
7505,1,446133,Gold,49343
6408,8,350167,Gold,7458
666,20,166250,Diamond,59630
7573,12,973579,Diamond,85249
9956,13,199746,Silver,62661
2201,13,844884,Platinum,41807
8134,11,932802,Diamond,16044
3016,9,547459,Silver,52677
4473,18,858166,Gold,50293
8344,18,616994,Gold,1250
3546,13,311734,Silver,71827
2819,20,783034,Gold,17548
6583,18,145722,Platinum,41742
8956,9,175183,Platinum,36612
7864,11,972359,Silver,22922
89,19,667336,Silver,97254
3081,21,605086,Platinum,21772
6634,2,332411,Gold,12058
2864,21,105829,Gold,51115
9085,15,986856,Silver,39933
1603,17,586382,Silver,72491
7143,10,264202,Gold,95497
3033,9,496758,Gold,60601
6600,13,704517,Silver,71593
4594,4,852454,Silver,69707
4810,8,429212,Gold,51615
4315,18,833704,Silver,50376
785,17,385342,Platinum,79821
1001,7,794037,Diamond,91653
5210,24,472844,Platinum,18107
8791,23,849765,Platinum,21974
1281,18,401381,Silver,37417
9046,24,133370,Diamond,15889
9963,21,390078,Platinum,57767
56,8,657691,Silver,9897
8027,15,657107,Diamond,41544
3817,24,922337,Gold,44774
8769,15,234311,Diamond,59510
4553,9,328418,Diamond,50051
4831,4,546333,Gold,37331
4938,14,233150,Platinum,20607
3358,9,262650,Silver,16097
3852,16,922788,Silver,94538
9979,4,367234,Gold,10056
3262,18,382764,Silver,20443
7516,16,713969,Gold,9331
6044,20,499556,Diamond,33295
644,4,814740,Silver,1939
2805,4,567502,Gold,92197
7406,25,945962,Diamond,69896
1165,21,539549,Silver,84629
1903,9,639590,Silver,79480
4615,14,754691,Diamond,15164
3005,17,328386,Diamond,65195
1859,23,688609,Platinum,94788
7521,2,993887,Silver,6573
416,1,341473,Gold,48309
9121,17,635459,Platinum,4600
5137,6,944695,Diamond,45303
3301,17,782803,Platinum,24472
9492,7,940697,Diamond,72798
6429,21,879529,Platinum,89332
8258,15,305663,Diamond,930
6618,20,180593,Platinum,79664
1633,21,933368,Gold,47244
1199,8,813292,Platinum,83357
4418,22,459561,Platinum,75917
7699,1,683063,Silver,65953
2668,18,939291,Silver,41699
5220,24,418063,Diamond,3275
8398,5,259619,Platinum,36300
4242,24,519455,Diamond,74314
388,14,657623,Diamond,17573
1756,6,830032,Diamond,25073
4273,21,846286,Gold,21097
9551,5,171611,Silver,48019
9394,1,349582,Diamond,81462
670,11,759442,Gold,13664
4629,10,560113,Platinum,88365
2296,10,657062,Silver,69860
7230,15,256304,Silver,7263
7976,4,443304,Platinum,17226
691,7,784818,Platinum,10667
7716,2,117200,Platinum,4188
1328,18,880630,Silver,56964
2489,11,228701,Silver,12021
6475,1,978148,Gold,23472
1387,16,566209,Platinum,52500
6987,22,867413,Platinum,41128
6015,13,314563,Silver,13252
3428,7,755534,Platinum,11642
6168,14,552027,Platinum,38170
7731,20,892451,Gold,81502
6426,21,544892,Diamond,6586
1128,16,553490,Platinum,76605
432,18,612048,Gold,57299
2487,7,424131,Gold,10965
9095,6,718191,Diamond,57769
5909,17,245071,Gold,29907
770,19,821457,Gold,43290
5272,1,479733,Silver,86233
9627,3,815784,Platinum,97789
4227,2,411278,Silver,17733
6107,10,994418,Diamond,95289
9078,5,588802,Diamond,48939
7749,25,907380,Gold,86424
6038,9,330825,Gold,50887
1812,6,850498,Diamond,27769
9918,6,737378,Diamond,99096
491,11,118317,Diamond,1767
668,23,694255,Silver,35620
181,15,402212,Diamond,18576
9008,21,676801,Diamond,62488
9824,2,721308,Gold,79632
6873,18,516421,Diamond,21548
9751,1,801807,Silver,7489
2714,25,663161,Diamond,25288
1823,3,624127,Diamond,90507
7645,23,833353,Silver,73791
4602,8,936913,Diamond,63578
2581,23,624340,Gold,37222
1464,20,458101,Platinum,88363
4442,4,841349,Diamond,85658
6392,5,957796,Diamond,4471
1532,14,443391,Platinum,27118
5022,5,899269,Silver,55514
9170,16,777029,Silver,27562
6473,16,519072,Diamond,68518
7354,18,670336,Platinum,38129
8690,1,656089,Platinum,40361
2156,6,470652,Gold,27777
6545,16,702317,Silver,10732
6021,15,187687,Silver,73968
8579,10,159975,Gold,38158
6011,5,970217,Platinum,15621
4389,5,240628,Silver,27372
9910,1,381794,Gold,19525
3800,22,542701,Silver,23122
8668,24,697064,Gold,29885
8774,15,483362,Diamond,83173
3781,5,394532,Platinum,49136
4460,10,746198,Gold,47287
6892,17,705709,Gold,95312
7760,17,422372,Silver,4592
1666,4,230528,Diamond,54387
1922,12,521563,Silver,73740
4508,25,181947,Platinum,57778
1854,15,243202,Gold,60103
1759,11,189777,Gold,53051
9969,8,205926,Platinum,20308
9686,4,459750,Gold,80858
5632,22,940536,Diamond,32968
615,6,256844,Platinum,84561
1501,5,535979,Diamond,97003
4356,21,818733,Diamond,88102
4463,4,599282,Diamond,86099
7787,10,476860,Gold,46188
4211,22,370567,Platinum,51318
1083,19,584333,Gold,47064
8919,6,230313,Diamond,65845
2495,20,562008,Diamond,44212
4230,3,676748,Silver,55145
1869,5,544830,Gold,70765
7340,2,563629,Gold,10080
4697,3,856653,Silver,25497
9903,14,927951,Platinum,87728
1627,2,820388,Gold,21748
14,10,780903,Silver,45790
5291,22,143286,Gold,63597
7938,16,230869,Gold,6431
1911,20,292690,Silver,71280
1399,20,782588,Diamond,34298
234,14,969171,Platinum,65194
6045,13,647483,Diamond,30936
9802,17,679844,Gold,1662
3445,18,474522,Platinum,89605
6741,17,279947,Gold,44457
5810,5,863148,Silver,22197
6673,19,924603,Gold,90523
2968,24,192557,Diamond,25122
486,15,863333,Gold,13593
7031,13,953951,Gold,78240
4872,20,210083,Platinum,11692
2079,4,574799,Diamond,35593
4259,7,579448,Diamond,34549
2481,16,717838,Gold,38226
9880,3,463044,Platinum,7234
1472,23,148115,Gold,33197
7725,24,918424,Platinum,39124
1934,5,396331,Silver,67190
7502,12,396757,Gold,60257
8882,8,967277,Diamond,86147
3003,6,536979,Silver,53614
9590,12,962558,Gold,24239
2716,21,440647,Platinum,41152
5487,14,349078,Platinum,11810
2823,11,587811,Silver,7388
1762,13,803947,Silver,41103
2599,13,760257,Diamond,38516
3278,11,971964,Diamond,78390
4325,17,826532,Platinum,35022
8938,8,393881,Silver,78475
7438,18,561591,Silver,46926
2552,3,174577,Silver,9386
4530,16,905552,Gold,27099
5459,1,578459,Silver,33128
3994,25,134858,Platinum,37314
7388,6,110106,Silver,3594
3686,23,467767,Diamond,51435
1373,22,736191,Gold,8990
9504,16,836297,Gold,1477
4289,23,796557,Silver,71742
7264,6,196297,Silver,10753
635,2,210504,Silver,36512
8733,23,164727,Diamond,44782
3198,23,670063,Gold,82587
4844,25,724423,Platinum,84522
6238,1,142902,Gold,17867
5357,12,731718,Platinum,72684
3830,20,795435,Platinum,27205
1256,15,280743,Gold,74944
8085,7,613514,Silver,12281
7170,24,232756,Gold,46730
2329,6,508335,Gold,38351
6156,3,146738,Gold,38601
4641,3,691161,Diamond,54661
8971,6,943372,Diamond,95226
5068,18,938244,Platinum,30703
6022,4,803007,Diamond,35697
1766,3,123527,Silver,84351
7604,15,230087,Diamond,18311
199,16,993300,Diamond,75947
5082,2,392496,Silver,77973
9744,12,861642,Gold,59541
7061,1,295978,Gold,16292
8161,25,407356,Diamond,66288
336,6,547413,Silver,50026
4600,15,995210,Platinum,56871
537,19,217843,Gold,13432
9776,5,265556,Platinum,5934
1538,2,238195,Silver,90156
1536,20,401812,Gold,35736
3169,14,988064,Diamond,10208
7778,23,264853,Silver,45257
8713,17,345987,Gold,38726
9200,14,829234,Platinum,10459
8444,17,968311,Platinum,83707
8241,24,441171,Silver,79581
3532,18,587440,Platinum,77937
8009,9,964127,Gold,41688
4162,5,915018,Gold,63896
1753,15,478393,Diamond,33672
811,19,938588,Gold,51504
2157,21,809008,Platinum,76115
3168,8,554896,Gold,38566
6893,9,294296,Silver,99023
2003,4,721136,Silver,48562
8570,15,901638,Silver,37418
2434,20,675655,Gold,34667
1935,20,254801,Silver,58524
8522,19,113421,Gold,96785
8674,6,331304,Gold,64658
1898,14,333770,Silver,81481
5241,14,745436,Platinum,99744
4815,4,577380,Gold,76659
6776,4,486639,Diamond,90683
1934,5,220005,Diamond,39816
851,6,380457,Silver,59583
3632,11,224415,Gold,84386
5918,24,914844,Silver,24857
6944,13,153465,Platinum,55325
9594,1,925672,Platinum,57349
9625,10,745347,Gold,95981
6280,1,517052,Platinum,23029
5489,22,673013,Silver,13999
8488,10,190046,Silver,43356
227,16,445057,Gold,34491
1044,17,417454,Silver,6683
1492,22,490677,Diamond,67147
54,2,832495,Gold,16519
5490,18,213189,Diamond,13960
1718,21,232090,Gold,30477
7997,15,764794,Silver,88575
9492,11,577070,Silver,56811
1527,17,368152,Gold,24763
47,12,501824,Platinum,19050
3941,5,510810,Gold,43432
2916,8,289926,Gold,11699
2723,8,704142,Gold,31313
3417,17,403331,Diamond,41704
6994,1,776721,Platinum,50888
2544,1,378564,Platinum,74962
2637,22,731710,Diamond,56088
2315,21,954628,Gold,45369
1102,18,521249,Silver,52924
4028,23,419015,Silver,77431
6027,14,479725,Diamond,16549
4645,4,829358,Silver,12175
20,1,498804,Gold,15599
888,19,241035,Gold,98482
4514,23,610869,Gold,12534
2477,19,915320,Gold,64997
409,23,744824,Gold,95670
8214,6,344784,Gold,5967
5303,25,197828,Silver,50273
7094,6,376889,Diamond,35847
682,15,626555,Gold,91370
2559,21,723365,Gold,58958
5098,2,961319,Silver,81450
8335,20,825528,Gold,56813
2453,4,243964,Diamond,68195
7706,16,923774,Gold,75889
8566,9,908277,Platinum,37908
994,12,368631,Platinum,77198
7568,8,643997,Silver,87161
3441,12,562556,Platinum,22716
1480,20,709887,Diamond,77669
8853,20,953554,Silver,24834
5050,22,652020,Silver,52076
5050,9,972807,Gold,85852
3670,10,371669,Diamond,29527
5522,25,732142,Platinum,96649
4618,13,384012,Silver,98853
9949,15,792670,Silver,62786
8238,14,466455,Gold,17997
5851,5,788449,Gold,26943
6986,13,695305,Silver,80930
9146,5,540637,Gold,38526
9852,1,570679,Diamond,40433
4964,13,633506,Platinum,10714
7855,21,256511,Gold,83820
3394,14,978065,Diamond,33955
526,22,864295,Silver,69605
8520,1,169558,Diamond,3040
852,5,191125,Silver,10490
2385,6,717288,Gold,56218
5494,2,313431,Diamond,48345
5228,14,963502,Diamond,79409
4631,11,958936,Platinum,29854
529,19,176882,Platinum,22129
4603,25,900876,Silver,15576
9451,15,608622,Gold,76212
9076,22,464406,Gold,93397
3036,18,504703,Platinum,92175
8340,16,107883,Silver,89561
9441,25,138569,Platinum,15717
2705,10,213666,Diamond,87432
4638,19,729011,Diamond,93658
9210,7,600753,Platinum,43307
3406,15,983364,Platinum,50740
1155,15,277339,Gold,2975
4751,10,190357,Diamond,49423
8104,22,555995,Diamond,27013
480,18,731266,Platinum,31738
4493,5,519865,Platinum,25410
4996,17,949419,Gold,16276
6577,1,436617,Diamond,82117
776,2,725653,Silver,26715
6142,19,229883,Silver,2422
6530,22,974720,Silver,96269
3976,10,804740,Gold,67077
8015,12,116950,Silver,55415
9113,25,102239,Diamond,19454
6407,9,390003,Silver,81796
4918,22,494074,Diamond,69551
589,3,292497,Silver,68660
8029,13,343051,Diamond,76102
358,7,529744,Gold,54230
2778,25,230742,Gold,61042
6371,5,412458,Gold,57724
3624,1,927395,Gold,42831
3861,22,811164,Platinum,74184
8184,18,620882,Gold,92842
3233,23,480057,Gold,52063
4607,25,526004,Platinum,17555
4562,1,569015,Gold,60169
7057,25,619516,Gold,71879
653,20,927551,Platinum,60503
573,22,783648,Platinum,60005
9664,25,356902,Silver,57186
7646,1,783343,Silver,89617
5675,20,102366,Diamond,61749
1556,9,870324,Gold,49636
637,19,450111,Platinum,59774
3516,9,204717,Gold,76168
2583,23,113174,Gold,77220
3830,15,810865,Diamond,45854
6769,5,590669,Gold,20639
5178,14,807372,Diamond,38081
4345,2,136804,Gold,90510
5618,21,598783,Platinum,67918
1932,11,273664,Diamond,75443
9353,10,372087,Platinum,81922
9463,18,248602,Silver,91546
7223,24,375350,Silver,47154
350,9,434097,Gold,54689
7637,1,103542,Gold,72162
1986,3,620612,Gold,45111
4183,12,179593,Diamond,84634
8544,5,698836,Diamond,11384
5890,8,267511,Gold,73449
5949,16,575659,Gold,70829
3388,18,760562,Silver,42679
9818,9,684966,Gold,98670
637,3,168133,Silver,19353
2223,5,287035,Platinum,89673
2145,4,215627,Diamond,13157
4799,7,915187,Diamond,87694
5825,12,532603,Silver,80058
2772,12,655387,Gold,63273
5956,5,300395,Gold,21107
4738,21,353275,Platinum,65554
5948,14,402875,Silver,19047
3184,5,462416,Diamond,29195
4525,17,184751,Silver,66269
3722,11,287655,Platinum,35129
5205,9,838829,Diamond,63013
9175,18,445539,Silver,58100
3722,18,717652,Gold,61783
5588,21,334029,Diamond,37746
5347,25,155743,Gold,71618
7044,6,236567,Gold,88521
1220,11,187821,Gold,84710
8318,14,665583,Diamond,63843
2999,15,164304,Platinum,50681
5872,4,738324,Gold,69619
4073,4,445718,Diamond,96564
4111,21,134621,Silver,13416
2092,10,699665,Silver,4003
2773,14,537981,Gold,87796
6240,18,930403,Diamond,29012
2307,21,724107,Gold,33156
9873,7,633351,Silver,67402
4497,6,841429,Diamond,26746
7696,2,215679,Gold,32320
600,8,843300,Platinum,61089
7798,3,895138,Diamond,66600
782,2,980532,Gold,83118
9777,21,978128,Silver,75265
883,7,930736,Silver,63383
1478,22,326406,Platinum,67897
9875,1,142665,Silver,72808
8048,17,462323,Gold,45557
2531,3,125219,Silver,96142
2766,12,683024,Gold,82009
4788,4,296714,Platinum,36351
3928,22,492709,Diamond,19473
982,7,804056,Platinum,58590
7974,8,699728,Silver,37713
8863,17,789485,Platinum,54115
1093,12,370714,Platinum,35747
3419,15,972201,Diamond,88654
2103,18,225679,Silver,25059
3246,8,734070,Diamond,82679
8453,17,973822,Gold,20937
5763,13,234729,Silver,56273
3682,8,217444,Platinum,58413
3122,19,133202,Platinum,67253
5605,7,237510,Platinum,37498
6495,23,991376,Platinum,61559
912,8,882680,Diamond,33006
1371,19,832260,Diamond,1489
1989,20,261366,Diamond,69724
2371,20,709486,Silver,86605
411,19,911306,Silver,30029
6184,23,877660,Diamond,24936
8486,3,964630,Silver,78169
7678,25,338918,Diamond,10812
8180,19,294592,Silver,71610
6537,23,883840,Diamond,54840
9540,25,947025,Silver,66094
8850,13,485686,Gold,82011
2241,24,151872,Diamond,69590
2651,12,764560,Diamond,68918
4216,2,750105,Gold,56975
6012,24,407631,Silver,23554
296,14,233148,Gold,82246
4796,8,401454,Gold,98071
3352,10,586669,Diamond,15563
1991,17,370781,Diamond,37235
6824,19,391548,Silver,12400
8545,20,664725,Diamond,58913
1015,2,347554,Gold,61818
9432,3,518349,Diamond,61530
3367,14,306960,Silver,33201
6153,21,961457,Silver,32288
9991,16,493480,Silver,17632
6962,24,670571,Gold,69210
9276,21,455414,Silver,86470
6265,22,799666,Gold,86597
5466,25,180810,Platinum,35426
2422,12,712410,Platinum,71755
1724,11,297935,Silver,95397
3434,25,664285,Silver,67281
254,9,957120,Diamond,93721
577,3,108388,Silver,97943
9058,8,611069,Gold,81369
4900,25,800441,Diamond,12486
1795,9,245443,Platinum,38941
4941,10,361731,Silver,4417
5495,5,863777,Diamond,83056
2414,12,396016,Silver,40024
6066,20,279010,Silver,75530
5435,21,268109,Gold,35923
4395,11,576896,Diamond,66277
7740,23,171789,Platinum,37123
2638,24,335590,Silver,85270
9601,6,287350,Platinum,53595
8605,6,254641,Platinum,79379
8883,5,463213,Gold,80482
4530,12,399456,Silver,42040
7634,4,697686,Platinum,74326
7256,7,967311,Platinum,65409
6297,8,820949,Silver,95870
3769,23,609996,Diamond,14384
6796,19,823176,Platinum,95067
6869,17,762691,Platinum,34609
2128,19,159064,Gold,39232
5713,22,892674,Platinum,82476
5446,6,706448,Diamond,40872
2965,10,109179,Gold,1502
5654,12,923095,Platinum,45366
2551,25,487090,Silver,62312
9466,22,559950,Platinum,51078
364,22,997451,Silver,22837
10000,6,432334,Silver,77195
7621,21,303539,Silver,97404
5954,2,937019,Gold,47947
3776,5,696869,Platinum,16357
3408,12,756622,Gold,54603
3805,3,719705,Silver,28596
314,10,556021,Gold,24045
2551,16,341444,Platinum,3891
8049,10,478150,Silver,88881
5738,12,695977,Silver,88735
1204,7,194147,Platinum,4594
9279,12,339596,Diamond,3261
7945,13,487335,Platinum,36543
3466,19,989422,Silver,2096
5552,12,886571,Diamond,13682
5211,21,700295,Diamond,72754
7735,17,379908,Silver,73957
9884,13,702950,Diamond,74794
1998,25,575687,Silver,1408
5174,1,691126,Diamond,78097
3621,3,545467,Gold,31589
7300,23,351985,Gold,21967
6926,18,837823,Diamond,1840
3318,7,727435,Platinum,6260
3557,7,942552,Gold,529
1575,2,475099,Gold,95896
5665,11,145831,Diamond,19271
1838,21,777391,Diamond,33512
7112,24,381663,Diamond,34551
5206,17,571037,Gold,64865
4606,14,539070,Gold,98898
280,7,621535,Platinum,83181
5556,22,894920,Gold,40322
5578,25,575023,Gold,61433
2082,24,774855,Platinum,53397
5470,17,211636,Silver,62876
7958,2,849371,Diamond,31691
65,2,860232,Silver,98997
4722,8,211643,Silver,31330
2894,16,547466,Gold,42879
8775,19,580912,Platinum,52413
3532,12,475455,Platinum,62087
1527,4,339553,Diamond,44661
2332,24,465415,Silver,16508
8660,8,691350,Platinum,95838
7753,16,372980,Gold,30982
6765,6,996541,Diamond,65492
4439,13,884815,Diamond,57456
5466,22,945135,Silver,25791
3194,9,742159,Gold,61362
8899,3,330708,Silver,27999
9220,8,185462,Silver,20709
7702,23,447412,Silver,52459
4575,21,196680,Platinum,99115
3012,7,740937,Silver,63595
9627,12,624616,Platinum,46891
4230,20,131983,Diamond,53203
6727,10,348978,Silver,84982
229,17,729542,Diamond,24779
6596,13,252122,Gold,35046
3796,9,587490,Platinum,44618
4927,13,897110,Gold,99907
3256,18,647874,Diamond,57775
6363,2,803067,Silver,42542
3576,13,360789,Silver,44334
6681,11,181891,Diamond,5328
1809,14,772796,Platinum,62959
7704,14,236982,Diamond,84042
9728,8,571989,Silver,53298
8554,20,533634,Silver,74583
2293,23,507772,Diamond,32121
7598,9,355544,Diamond,26382
8065,8,181020,Silver,20426
7724,7,375818,Platinum,47641
8807,23,222005,Platinum,94946
111,11,692570,Gold,31453
622,25,382305,Diamond,64934
1038,8,721280,Diamond,62229
8362,11,993541,Gold,233
1596,23,827281,Gold,27912
3562,8,789897,Silver,75787
6522,22,659918,Gold,8689
9937,18,615250,Silver,20749
2929,14,528152,Diamond,41020
4622,7,858860,Diamond,73180
4339,7,257101,Platinum,8483
8087,20,920981,Silver,80964
2014,6,883877,Diamond,65583
5326,11,260701,Platinum,65583
2913,9,122344,Diamond,69979
67,11,959193,Silver,70326
18,6,971493,Silver,3968
7889,7,175564,Platinum,48828
2425,9,584603,Gold,38847
2152,17,521251,Diamond,47062
7867,9,172719,Silver,88398
290,5,266299,Gold,83153
9955,18,339860,Gold,12929
1656,2,308201,Gold,78205
6836,23,444466,Diamond,47088
4536,3,687487,Diamond,26932
3602,5,542197,Diamond,26546
9062,25,838515,Gold,76217
2309,8,148509,Gold,98668
607,10,880547,Gold,31232
7244,5,157325,Silver,49406
7328,4,414021,Silver,57553
8609,14,355955,Gold,14917
8987,16,708665,Gold,8080
9079,1,711818,Platinum,52164
2869,25,670891,Platinum,54253
7209,16,702019,Silver,9480
3039,19,905648,Silver,47369
1383,23,569785,Diamond,82430
2065,14,404280,Diamond,39299
5227,3,366737,Platinum,85520
4386,4,870510,Diamond,1271
3943,17,426985,Diamond,61402
8973,20,631811,Gold,88759
9778,16,870357,Platinum,21655
5936,4,931373,Silver,81863
9140,2,884593,Gold,85634
3289,7,921531,Gold,57368
4400,15,764079,Silver,19953
711,25,372161,Silver,14342
3998,16,221156,Gold,37301
5930,14,263340,Gold,40071
8164,1,714224,Platinum,4263
6883,11,961171,Silver,17802
2181,16,293210,Diamond,89249
7089,7,387663,Gold,56468
9436,21,432103,Silver,89195
8137,10,300206,Diamond,84374
6541,12,141304,Gold,57509
7889,21,381894,Gold,48605
3935,14,229804,Gold,96554
6710,15,891523,Silver,74355
4327,19,633672,Diamond,33524
2333,23,833056,Gold,61774
3661,12,888975,Diamond,39649
1908,7,400134,Diamond,60141
887,3,350258,Gold,15769
3749,22,618124,Platinum,86811
9942,7,257797,Platinum,51296
5375,14,342022,Diamond,74671
1048,14,677857,Platinum,867
7886,25,520590,Gold,72814
9283,10,563884,Gold,74163
9485,3,945273,Platinum,82966
3458,11,746860,Gold,26641
3172,17,331011,Platinum,21774
4477,10,323088,Diamond,65782
5246,12,345872,Diamond,15757
6893,6,675836,Gold,45864
7819,16,947287,Silver,64393
7992,13,985511,Platinum,9642
9919,10,415208,Silver,65724
3944,7,108939,Platinum,60660
4755,16,916083,Gold,88214
11,2,676917,Silver,55841
6880,21,465828,Platinum,73271
8201,16,754874,Platinum,81029
3779,18,454675,Silver,91876
6572,2,991194,Platinum,29517
5400,18,428519,Platinum,40606
4541,3,272936,Silver,2477
4938,24,809946,Diamond,40268
7550,12,630763,Platinum,24361
6331,9,405149,Gold,50478
9075,18,619049,Silver,46356
9005,20,485302,Gold,36916
2057,11,306146,Silver,7414
6902,7,355530,Silver,64569
8457,8,498116,Gold,32236
7275,1,942570,Gold,97974
1262,10,634075,Diamond,21237
248,16,512651,Silver,72496
2341,23,986060,Diamond,7530
8283,22,720506,Silver,96365
7875,5,850835,Diamond,3895
436,10,480244,Platinum,6543
3766,12,377185,Silver,64443
6963,4,740996,Diamond,35836
9307,2,374343,Gold,35302
6406,14,619696,Platinum,92153
1397,10,216345,Platinum,18191
8462,23,227055,Platinum,52950
9234,10,692206,Diamond,58796
1085,23,197922,Diamond,29738
1633,8,472298,Diamond,29867
4431,22,664686,Diamond,55074
2149,14,757131,Platinum,33856
9499,3,174984,Diamond,87703
4963,13,255360,Platinum,61281
7613,8,296566,Silver,8517
7878,8,750463,Gold,51819
6122,5,895752,Platinum,28922
6160,2,239533,Diamond,64264
5486,18,791779,Gold,57622
9931,7,909011,Gold,3840
6323,25,301657,Silver,12200
1283,18,193260,Platinum,31106
5824,17,263233,Diamond,3546
2205,7,809877,Diamond,34588
3025,3,688851,Silver,37001
7857,9,634782,Platinum,85999
6754,4,687873,Gold,27859
6051,11,807666,Silver,52693
1616,7,725767,Diamond,25675
8989,16,892095,Gold,61320
7839,17,276102,Diamond,29101
208,6,806825,Gold,3065
7941,8,231665,Platinum,39368
885,2,470684,Diamond,96687
8577,15,883454,Silver,74831
7607,10,804967,Gold,52824
8164,6,367146,Diamond,62424
2717,19,659759,Diamond,82414
4631,19,335187,Diamond,48883
6305,2,273046,Platinum,74889
2384,15,985846,Gold,90940
3513,7,620316,Diamond,8306
1382,13,311154,Silver,63456
2871,3,326278,Silver,31132
2264,9,232126,Silver,75188
7210,4,571277,Platinum,62864
3371,13,463995,Gold,56166
7047,6,568932,Platinum,48397
3870,8,299177,Platinum,33727
167,23,288768,Diamond,54820
1652,10,950129,Diamond,42456
522,13,147536,Silver,66934
1317,8,842591,Gold,40948
1782,15,815442,Diamond,20132
5980,8,758903,Silver,31648
6308,4,436241,Gold,19510
4660,3,681855,Platinum,43557
5196,14,728106,Gold,11563
7494,25,805785,Silver,30172
7278,9,102178,Diamond,74038
9631,9,472784,Silver,13073
9016,19,832849,Gold,53327
1617,17,178688,Platinum,93229
2822,5,674608,Gold,3175
2299,14,533509,Silver,16342
1788,23,550280,Silver,66424
2350,9,177292,Silver,50196
3499,11,163291,Silver,90865
1845,3,248780,Gold,96636
7178,1,269376,Silver,85884
6559,1,907445,Diamond,28633
8140,15,143932,Gold,53992
7733,6,646358,Platinum,10708
629,23,314241,Diamond,53396
9970,10,981205,Platinum,65593
7811,19,670813,Gold,4400
9592,16,148014,Gold,29013
7369,11,142466,Silver,82086
7849,3,282326,Gold,43772
9093,25,749134,Platinum,5920
638,8,670783,Platinum,29390
9799,10,504507,Gold,14579
17,7,219867,Gold,11452
5177,8,657119,Silver,7615
5003,5,488819,Gold,97667
3413,13,168709,Platinum,91662
831,24,390259,Platinum,32800
7849,15,280414,Platinum,35721
9151,17,270781,Gold,96567
4827,6,573468,Platinum,34957
9445,14,472188,Diamond,48113
2013,5,539030,Platinum,75832
785,5,988049,Silver,61226
8520,23,837561,Silver,80254
769,4,643369,Gold,43816
3879,9,466103,Gold,17253
9150,10,526458,Gold,96393
8484,24,969339,Silver,77747
2439,24,608069,Diamond,98790
4250,12,672612,Diamond,28938
8411,10,784264,Gold,42381
8592,25,845963,Gold,86535
3008,22,534596,Gold,46789
6398,24,223818,Diamond,8518
2962,20,509511,Platinum,15580
7567,13,132383,Silver,63837
3410,2,581192,Silver,36453
3565,9,365744,Diamond,39200
4831,11,911022,Silver,69019
1383,5,213169,Silver,46822
8355,2,196235,Silver,28058
6973,20,319778,Silver,60839
1918,20,485124,Gold,60552
2044,20,253797,Diamond,52854
5352,14,791810,Platinum,24444
5241,18,921460,Gold,16255
9226,22,199688,Diamond,87494
9245,19,202186,Gold,99195
90,8,734897,Gold,16171
7339,25,377616,Gold,54324
5238,18,996173,Silver,49411
7593,19,376950,Silver,77700
9609,19,837483,Gold,91750
9234,15,900000,Silver,27721
2320,22,963000,Platinum,70277
3146,12,339947,Gold,9208
3257,20,261389,Silver,10762
7188,13,982774,Platinum,15352
7865,8,602785,Diamond,86195
789,23,101214,Silver,31059
4698,1,545175,Platinum,23712
2988,17,268927,Gold,50923
6443,9,412812,Gold,1075
3710,5,352801,Diamond,59291
158,20,440677,Platinum,48011
8071,12,201901,Silver,25012
2431,8,956203,Diamond,21769
3189,18,905871,Silver,55792
7222,15,982289,Diamond,146
6872,23,108442,Gold,51320
7005,6,588866,Silver,53107
353,19,449812,Gold,23168
6452,22,321683,Gold,88300
5665,5,377105,Silver,22853
2331,7,366208,Diamond,48073
3626,9,572847,Silver,1643
2549,12,476264,Platinum,37393
4002,6,484296,Gold,42988
8549,13,474012,Diamond,1932
3990,2,277120,Diamond,52481
9926,23,608956,Silver,54241
4724,10,356565,Diamond,30977
8132,24,459845,Silver,21074
4888,10,579409,Silver,94020
3067,16,680363,Diamond,16814
6999,19,545920,Platinum,40134
4055,15,994837,Silver,68152
8870,19,136828,Silver,98680
5432,4,603509,Silver,64657
8961,8,732854,Platinum,51164
7300,25,576775,Platinum,56958
5464,19,873364,Diamond,86083
565,14,996232,Gold,62972
6683,24,833239,Diamond,73345
9989,13,199404,Platinum,99463
6523,1,139798,Platinum,64563
4139,1,212163,Platinum,5022
5851,12,403548,Diamond,17963
712,19,961700,Silver,54755
974,18,369544,Silver,27316
5780,8,941722,Gold,89875
2027,10,645242,Silver,4010
5690,15,942512,Platinum,22974
4300,8,996659,Diamond,38676
482,22,408528,Diamond,94013
2292,5,297901,Platinum,29637
3990,1,474726,Diamond,57385
9131,7,335234,Silver,98697
3320,17,511046,Gold,72636
496,24,736592,Platinum,72899
9441,14,969862,Gold,41987
8072,23,713222,Diamond,35298
2826,17,867814,Silver,21995
6165,15,123781,Diamond,46187
6453,25,745626,Platinum,30157
8600,6,380401,Platinum,35535
2796,6,289016,Gold,56298
